ask	0	1	2	3	4	5	6	7	8	bid	0	1	2	3	4	5	6	7	8	ask_pade
44781.03516	44781.266	44781.19914	44780.36154	44780.27913	44779.7536	44778.03414	44778.35518	44777.90527	44777.64813	44629.22	44629.25173	44629.25173	44629.25173	44629.25173	44629.25173	44629.25173	44625.90467	44625.73313	44625.1436	44761.4467516307
44776.03112	44781.19914	44780.36154	44780.27913	44779.7536	44778.03414	44778.35518	44777.90527	44777.64813	44775.68954	44623.80572	44629.25173	44629.25173	44629.25173	44629.25173	44629.25173	44625.90467	44625.73313	44625.1436	44623.08559	44839.723152261795
44776.70681	44780.36154	44780.27913	44779.7536	44778.03414	44778.35518	44777.90527	44777.64813	44775.68954	44774.59823	44624.58976	44629.25173	44629.25173	44629.25173	44629.25173	44625.90467	44625.73313	44625.1436	44623.08559	44622.50931	44741.53431264691
44774.93095	44780.27913	44779.7536	44778.03414	44778.35518	44777.90527	44777.64813	44775.68954	44774.59823	44773.59283	44623.31614	44629.25173	44629.25173	44629.25173	44625.90467	44625.73313	44625.1436	44623.08559	44622.50931	44621.53194	44853.50739914874
44775.14435	44779.7536	44778.03414	44778.35518	44777.90527	44777.64813	44775.68954	44774.59823	44773.59283	44771.33173	44623.41797	44629.25173	44629.25173	44625.90467	44625.73313	44625.1436	44623.08559	44622.50931	44621.53194	44619.15195	44791.56782204984
44770.50849	44778.03414	44778.35518	44777.90527	44777.64813	44775.68954	44774.59823	44773.59283	44771.33173	44771.09764	44617.63952	44629.25173	44625.90467	44625.73313	44625.1436	44623.08559	44622.50931	44621.53194	44619.15195	44618.41979	44874.1968261624
44774.01183	44778.35518	44777.90527	44777.64813	44775.68954	44774.59823	44773.59283	44771.33173	44771.09764	44770.34797	44622.6747	44625.90467	44625.73313	44625.1436	44623.08559	44622.50931	44621.53194	44619.15195	44618.41979	44618.20911	44695.06577069565
44770.98925	44777.90527	44777.64813	44775.68954	44774.59823	44773.59283	44771.33173	44771.09764	44770.34797	44770.43231	44617.8455	44625.73313	44625.1436	44623.08559	44622.50931	44621.53194	44619.15195	44618.41979	44618.20911	44617.91862	44877.51579591466
44769.63277	44777.64813	44775.68954	44774.59823	44773.59283	44771.33173	44771.09764	44770.34797	44770.43231	44770.06369	44616.50385	44625.1436	44623.08559	44622.50931	44621.53194	44619.15195	44618.41979	44618.20911	44617.91862	44617.11389	44825.5749392302
44766.33393	44775.68954	44774.59823	44773.59283	44771.33173	44771.09764	44770.34797	44770.43231	44770.06369	44764.64282	44615.79422	44623.08559	44622.50931	44621.53194	44619.15195	44618.41979	44618.20911	44617.91862	44617.11389	44612.73469	44815.90275861073
44764.12213	44774.59823	44773.59283	44771.33173	44771.09764	44770.34797	44770.43231	44770.06369	44764.64282	44764.27627	44615.79422	44622.50931	44621.53194	44619.15195	44618.41979	44618.20911	44617.91862	44617.11389	44612.73469	44610.71606	44864.02847843785
44766.37888	44773.59283	44771.33173	44771.09764	44770.34797	44770.43231	44770.06369	44764.64282	44764.27627	44780.51156	44615.79422	44621.53194	44619.15195	44618.41979	44618.20911	44617.91862	44617.11389	44612.73469	44610.71606	44626.62922	44748.74900960312
44765.07736	44771.33173	44771.09764	44770.34797	44770.43231	44770.06369	44764.64282	44764.27627	44780.51156	44780.04544	44615.79422	44619.15195	44618.41979	44618.20911	44617.91862	44617.11389	44612.73469	44610.71606	44626.62922	44628.08383	44870.63755644358
44762.70705	44771.09764	44770.34797	44770.43231	44770.06369	44764.64282	44764.27627	44780.51156	44780.04544	44781.03516	44615.79422	44618.41979	44618.20911	44617.91862	44617.11389	44612.73469	44610.71606	44626.62922	44628.08383	44629.22	44845.394714780654
44759.64259	44770.34797	44770.43231	44770.06369	44764.64282	44764.27627	44780.51156	44780.04544	44781.03516	44776.03112	44606.89314	44618.20911	44617.91862	44617.11389	44612.73469	44610.71606	44626.62922	44628.08383	44629.22	44623.80572	44727.95308572345
44747.75859	44770.43231	44770.06369	44764.64282	44764.27627	44780.51156	44780.04544	44781.03516	44776.03112	44776.70681	44594.55585	44617.91862	44617.11389	44612.73469	44610.71606	44626.62922	44628.08383	44629.22	44623.80572	44624.58976	45081.17979066462
44743.14683	44770.06369	44764.64282	44764.27627	44780.51156	44780.04544	44781.03516	44776.03112	44776.70681	44774.93095	44590.51596	44617.11389	44612.73469	44610.71606	44626.62922	44628.08383	44629.22	44623.80572	44624.58976	44623.31614	45211.20440037626
44741.51441	44764.64282	44764.27627	44780.51156	44780.04544	44781.03516	44776.03112	44776.70681	44774.93095	44775.14435	44589.01482	44612.73469	44610.71606	44626.62922	44628.08383	44629.22	44623.80572	44624.58976	44623.31614	44623.41797	44778.39384067652
44742.73243	44764.27627	44780.51156	44780.04544	44781.03516	44776.03112	44776.70681	44774.93095	44775.14435	44770.50849	44590.77713	44610.71606	44626.62922	44628.08383	44629.22	44623.80572	44624.58976	44623.31614	44623.41797	44617.63952	45055.12729828292
44751.52674	44780.51156	44780.04544	44781.03516	44776.03112	44776.70681	44774.93095	44775.14435	44770.50849	44774.01183	44597.5861	44626.62922	44628.08383	44629.22	44623.80572	44624.58976	44623.31614	44623.41797	44617.63952	44622.6747	44823.66096550382
44750.47093	44780.04544	44781.03516	44776.03112	44776.70681	44774.93095	44775.14435	44770.50849	44774.01183	44770.98925	44597.09998	44628.08383	44629.22	44623.80572	44624.58976	44623.31614	44623.41797	44617.63952	44622.6747	44617.8455	45169.90992405263
44731.47987	44781.03516	44776.03112	44776.70681	44774.93095	44775.14435	44770.50849	44774.01183	44770.98925	44769.63277	44579.79422	44629.22	44623.80572	44624.58976	44623.31614	44623.41797	44617.63952	44622.6747	44617.8455	44616.50385	45306.865806211375
44728.32958	44776.03112	44776.70681	44774.93095	44775.14435	44770.50849	44774.01183	44770.98925	44769.63277	44766.33393	44579.79422	44623.80572	44624.58976	44623.31614	44623.41797	44617.63952	44622.6747	44617.8455	44616.50385	44615.79422	44965.420078460156
44727.89181	44776.70681	44774.93095	44775.14435	44770.50849	44774.01183	44770.98925	44769.63277	44766.33393	44764.12213	44575.25313	44624.58976	44623.31614	44623.41797	44617.63952	44622.6747	44617.8455	44616.50385	44615.79422	44615.79422	44990.99852031967
44735.20747	44774.93095	44775.14435	44770.50849	44774.01183	44770.98925	44769.63277	44766.33393	44764.12213	44766.37888	44581.99034	44623.31614	44623.41797	44617.63952	44622.6747	44617.8455	44616.50385	44615.79422	44615.79422	44615.79422	45150.72273863112
44741.20807	44775.14435	44770.50849	44774.01183	44770.98925	44769.63277	44766.33393	44764.12213	44766.37888	44765.07736	44588.06773	44623.41797	44617.63952	44622.6747	44617.8455	44616.50385	44615.79422	44615.79422	44615.79422	44615.79422	44971.88578306011
44740.97917	44770.50849	44774.01183	44770.98925	44769.63277	44766.33393	44764.12213	44766.37888	44765.07736	44762.70705	44588.17313	44617.63952	44622.6747	44617.8455	44616.50385	44615.79422	44615.79422	44615.79422	44615.79422	44615.79422	45085.57968433269
44740.94743	44774.01183	44770.98925	44769.63277	44766.33393	44764.12213	44766.37888	44765.07736	44762.70705	44759.64259	44588.27224	44622.6747	44617.8455	44616.50385	44615.79422	44615.79422	44615.79422	44615.79422	44615.79422	44606.89314	44962.11153013485
44739.60053	44770.98925	44769.63277	44766.33393	44764.12213	44766.37888	44765.07736	44762.70705	44759.64259	44747.75859	44587.35329	44617.8455	44616.50385	44615.79422	44615.79422	44615.79422	44615.79422	44615.79422	44606.89314	44594.55585	45001.948696502644
44741.74317	44769.63277	44766.33393	44764.12213	44766.37888	44765.07736	44762.70705	44759.64259	44747.75859	44743.14683	44589.71624	44616.50385	44615.79422	44615.79422	44615.79422	44615.79422	44615.79422	44606.89314	44594.55585	44590.51596	45010.119368037005
44743.04133	44766.33393	44764.12213	44766.37888	44765.07736	44762.70705	44759.64259	44747.75859	44743.14683	44741.51441	44590.76931	44615.79422	44615.79422	44615.79422	44615.79422	44615.79422	44606.89314	44594.55585	44590.51596	44589.01482	44905.97296692884
44739.33501	44764.12213	44766.37888	44765.07736	44762.70705	44759.64259	44747.75859	44743.14683	44741.51441	44742.73243	44587.51739	44615.79422	44615.79422	44615.79422	44615.79422	44606.89314	44594.55585	44590.51596	44589.01482	44590.77713	44993.84628212733
44743.2847	44766.37888	44765.07736	44762.70705	44759.64259	44747.75859	44743.14683	44741.51441	44742.73243	44751.52674	44591.2739	44615.79422	44615.79422	44615.79422	44606.89314	44594.55585	44590.51596	44589.01482	44590.77713	44597.5861	44809.47744055359
44741.95413	44765.07736	44762.70705	44759.64259	44747.75859	44743.14683	44741.51441	44742.73243	44751.52674	44750.47093	44589.78682	44615.79422	44615.79422	44606.89314	44594.55585	44590.51596	44589.01482	44590.77713	44597.5861	44597.09998	44792.99367560554
44740.36109	44762.70705	44759.64259	44747.75859	44743.14683	44741.51441	44742.73243	44751.52674	44750.47093	44731.47987	44588.69076	44615.79422	44606.89314	44594.55585	44590.51596	44589.01482	44590.77713	44597.5861	44597.09998	44579.79422	45007.73460558073
44740.95229	44759.64259	44747.75859	44743.14683	44741.51441	44742.73243	44751.52674	44750.47093	44731.47987	44728.32958	44589.42232	44606.89314	44594.55585	44590.51596	44589.01482	44590.77713	44597.5861	44597.09998	44579.79422	44579.79422	44838.72568927517
44738.37533	44747.75859	44743.14683	44741.51441	44742.73243	44751.52674	44750.47093	44731.47987	44728.32958	44727.89181	44586.70412	44594.55585	44590.51596	44589.01482	44590.77713	44597.5861	44597.09998	44579.79422	44579.79422	44575.25313	44884.432121528014
44740.16293	44743.14683	44741.51441	44742.73243	44751.52674	44750.47093	44731.47987	44728.32958	44727.89181	44735.20747	44588.18448	44590.51596	44589.01482	44590.77713	44597.5861	44597.09998	44579.79422	44579.79422	44575.25313	44581.99034	44856.62444947683
44743.88424	44741.51441	44742.73243	44751.52674	44750.47093	44731.47987	44728.32958	44727.89181	44735.20747	44741.20807	44591.40571	44589.01482	44590.77713	44597.5861	44597.09998	44579.79422	44579.79422	44575.25313	44581.99034	44588.06773	43959.799846775684
44741.73251	44742.73243	44751.52674	44750.47093	44731.47987	44728.32958	44727.89181	44735.20747	44741.20807	44740.97917	44589.09164	44590.77713	44597.5861	44597.09998	44579.79422	44579.79422	44575.25313	44581.99034	44588.06773	44588.17313	44616.718292519305
44746.2516	44751.52674	44750.47093	44731.47987	44728.32958	44727.89181	44735.20747	44741.20807	44740.97917	44740.94743	44593.09359	44597.5861	44597.09998	44579.79422	44579.79422	44575.25313	44581.99034	44588.06773	44588.17313	44588.27224	44698.05344648201
44748.13789	44750.47093	44731.47987	44728.32958	44727.89181	44735.20747	44741.20807	44740.97917	44740.94743	44739.60053	44595.77178	44597.09998	44579.79422	44579.79422	44575.25313	44581.99034	44588.06773	44588.17313	44588.27224	44587.35329	44784.576794843815
44748.77935	44731.47987	44728.32958	44727.89181	44735.20747	44741.20807	44740.97917	44740.94743	44739.60053	44741.74317	44596.17643	44579.79422	44579.79422	44575.25313	44581.99034	44588.06773	44588.17313	44588.27224	44587.35329	44589.71624	44763.87315747828
44751.23507	44728.32958	44727.89181	44735.20747	44741.20807	44740.97917	44740.94743	44739.60053	44741.74317	44743.04133	44598.34165	44579.79422	44575.25313	44581.99034	44588.06773	44588.17313	44588.27224	44587.35329	44589.71624	44590.76931	44581.30656500477
44749.8532	44727.89181	44735.20747	44741.20807	44740.97917	44740.94743	44739.60053	44741.74317	44743.04133	44739.33501	44596.79039	44575.25313	44581.99034	44588.06773	44588.17313	44588.27224	44587.35329	44589.71624	44590.76931	44587.51739	44549.99132872464
44751.96951	44735.20747	44741.20807	44740.97917	44740.94743	44739.60053	44741.74317	44743.04133	44739.33501	44743.2847	44599.21465	44581.99034	44588.06773	44588.17313	44588.27224	44587.35329	44589.71624	44590.76931	44587.51739	44591.2739	44580.963845278064
44751.91095	44741.20807	44740.97917	44740.94743	44739.60053	44741.74317	44743.04133	44739.33501	44743.2847	44741.95413	44598.93457	44588.06773	44588.17313	44588.27224	44587.35329	44589.71624	44590.76931	44587.51739	44591.2739	44589.78682	44644.20752640133
44749.09425	44740.97917	44740.94743	44739.60053	44741.74317	44743.04133	44739.33501	44743.2847	44741.95413	44740.36109	44595.82851	44588.17313	44588.27224	44587.35329	44589.71624	44590.76931	44587.51739	44591.2739	44589.78682	44588.69076	44771.88779546508
44748.88278	44740.94743	44739.60053	44741.74317	44743.04133	44739.33501	44743.2847	44741.95413	44740.36109	44740.95229	44596.05032	44588.27224	44587.35329	44589.71624	44590.76931	44587.51739	44591.2739	44589.78682	44588.69076	44589.42232	44650.05810159847
44750.26935	44739.60053	44741.74317	44743.04133	44739.33501	44743.2847	44741.95413	44740.36109	44740.95229	44738.37533	44597.19902	44587.35329	44589.71624	44590.76931	44587.51739	44591.2739	44589.78682	44588.69076	44589.42232	44586.70412	44556.03444384147
44749.39074	44741.74317	44743.04133	44739.33501	44743.2847	44741.95413	44740.36109	44740.95229	44738.37533	44740.16293	44596.12058	44589.71624	44590.76931	44587.51739	44591.2739	44589.78682	44588.69076	44589.42232	44586.70412	44588.18448	44803.78247615751
44748.60898	44743.04133	44739.33501	44743.2847	44741.95413	44740.36109	44740.95229	44738.37533	44740.16293	44743.88424	44595.30648	44590.76931	44587.51739	44591.2739	44589.78682	44588.69076	44589.42232	44586.70412	44588.18448	44591.40571	44620.9192086714
44749.47531	44739.33501	44743.2847	44741.95413	44740.36109	44740.95229	44738.37533	44740.16293	44743.88424	44741.73251	44596.41617	44587.51739	44591.2739	44589.78682	44588.69076	44589.42232	44586.70412	44588.18448	44591.40571	44589.09164	44633.90859768521
44748.62981	44743.2847	44741.95413	44740.36109	44740.95229	44738.37533	44740.16293	44743.88424	44741.73251	44746.2516	44595.42376	44591.2739	44589.78682	44588.69076	44589.42232	44586.70412	44588.18448	44591.40571	44589.09164	44593.09359	44740.303909169954
44750.16467	44741.95413	44740.36109	44740.95229	44738.37533	44740.16293	44743.88424	44741.73251	44746.2516	44748.13789	44597.42369	44589.78682	44588.69076	44589.42232	44586.70412	44588.18448	44591.40571	44589.09164	44593.09359	44595.77178	44586.11521740066
44749.615	44740.36109	44740.95229	44738.37533	44740.16293	44743.88424	44741.73251	44746.2516	44748.13789	44748.77935	44597.18062	44588.69076	44589.42232	44586.70412	44588.18448	44591.40571	44589.09164	44593.09359	44595.77178	44596.17643	44751.063005977834
44753.56793	44740.95229	44738.37533	44740.16293	44743.88424	44741.73251	44746.2516	44748.13789	44748.77935	44751.23507	44600.78865	44589.42232	44586.70412	44588.18448	44591.40571	44589.09164	44593.09359	44595.77178	44596.17643	44598.34165	44664.853099665146
44750.44229	44738.37533	44740.16293	44743.88424	44741.73251	44746.2516	44748.13789	44748.77935	44751.23507	44749.8532	44598.19328	44586.70412	44588.18448	44591.40571	44589.09164	44593.09359	44595.77178	44596.17643	44598.34165	44596.79039	44633.26638401073
44751.08644	44740.16293	44743.88424	44741.73251	44746.2516	44748.13789	44748.77935	44751.23507	44749.8532	44751.96951	44599.66716	44588.18448	44591.40571	44589.09164	44593.09359	44595.77178	44596.17643	44598.34165	44596.79039	44599.21465	44711.097756401425
44736.45864	44743.88424	44741.73251	44746.2516	44748.13789	44748.77935	44751.23507	44749.8532	44751.96951	44751.91095	44583.23789	44591.40571	44589.09164	44593.09359	44595.77178	44596.17643	44598.34165	44596.79039	44599.21465	44598.93457	44923.78448302459
44728.28555	44741.73251	44746.2516	44748.13789	44748.77935	44751.23507	44749.8532	44751.96951	44751.91095	44749.09425	44579.79422	44589.09164	44593.09359	44595.77178	44596.17643	44598.34165	44596.79039	44599.21465	44598.93457	44595.82851	44820.866885955984
44729.02009	44746.2516	44748.13789	44748.77935	44751.23507	44749.8532	44751.96951	44751.91095	44749.09425	44748.88278	44579.79422	44593.09359	44595.77178	44596.17643	44598.34165	44596.79039	44599.21465	44598.93457	44595.82851	44596.05032	44755.64752596799
44727.60227	44748.13789	44748.77935	44751.23507	44749.8532	44751.96951	44751.91095	44749.09425	44748.88278	44750.26935	44579.79422	44595.77178	44596.17643	44598.34165	44596.79039	44599.21465	44598.93457	44595.82851	44596.05032	44597.19902	44888.05092343946
44724.61154	44748.77935	44751.23507	44749.8532	44751.96951	44751.91095	44749.09425	44748.88278	44750.26935	44749.39074	44579.79422	44596.17643	44598.34165	44596.79039	44599.21465	44598.93457	44595.82851	44596.05032	44597.19902	44596.12058	45036.65948403854
44723.23411	44751.23507	44749.8532	44751.96951	44751.91095	44749.09425	44748.88278	44750.26935	44749.39074	44748.60898	44571.09832	44598.34165	44596.79039	44599.21465	44598.93457	44595.82851	44596.05032	44597.19902	44596.12058	44595.30648	44913.295507093826
44722.02991	44749.8532	44751.96951	44751.91095	44749.09425	44748.88278	44750.26935	44749.39074	44748.60898	44749.47531	44569.9816	44596.79039	44599.21465	44598.93457	44595.82851	44596.05032	44597.19902	44596.12058	44595.30648	44596.41617	44898.85852204138
44721.77003	44751.96951	44751.91095	44749.09425	44748.88278	44750.26935	44749.39074	44748.60898	44749.47531	44748.62981	44569.96943	44599.21465	44598.93457	44595.82851	44596.05032	44597.19902	44596.12058	44595.30648	44596.41617	44595.42376	45002.24879635484
44720.61284	44751.91095	44749.09425	44748.88278	44750.26935	44749.39074	44748.60898	44749.47531	44748.62981	44750.16467	44557.8351	44598.93457	44595.82851	44596.05032	44597.19902	44596.12058	44595.30648	44596.41617	44595.42376	44597.42369	45022.83927088639
44710.43394	44749.09425	44748.88278	44750.26935	44749.39074	44748.60898	44749.47531	44748.62981	44750.16467	44749.615	44557.80427	44595.82851	44596.05032	44597.19902	44596.12058	44595.30648	44596.41617	44595.42376	44597.42369	44597.18062	45097.932948249116
44710.8237	44748.88278	44750.26935	44749.39074	44748.60898	44749.47531	44748.62981	44750.16467	44749.615	44753.56793	44558.41432	44596.05032	44597.19902	44596.12058	44595.30648	44596.41617	44595.42376	44597.42369	44597.18062	44600.78865	44925.72660733406
44711.84589	44750.26935	44749.39074	44748.60898	44749.47531	44748.62981	44750.16467	44749.615	44753.56793	44750.44229	44560.23891	44597.19902	44596.12058	44595.30648	44596.41617	44595.42376	44597.42369	44597.18062	44600.78865	44598.19328	45031.09792445228
44710.80569	44749.39074	44748.60898	44749.47531	44748.62981	44750.16467	44749.615	44753.56793	44750.44229	44751.08644	44558.71169	44596.12058	44595.30648	44596.41617	44595.42376	44597.42369	44597.18062	44600.78865	44598.19328	44599.66716	45059.4335402772
44712.6237	44748.60898	44749.47531	44748.62981	44750.16467	44749.615	44753.56793	44750.44229	44751.08644	44736.45864	44561.17926	44595.30648	44596.41617	44595.42376	44597.42369	44597.18062	44600.78865	44598.19328	44599.66716	44583.23789	45025.550389677104
44711.68281	44749.47531	44748.62981	44750.16467	44749.615	44753.56793	44750.44229	44751.08644	44736.45864	44728.28555	44559.4507	44596.41617	44595.42376	44597.42369	44597.18062	44600.78865	44598.19328	44599.66716	44583.23789	44579.79422	45042.37942791971
44711.46184	44748.62981	44750.16467	44749.615	44753.56793	44750.44229	44751.08644	44736.45864	44728.28555	44729.02009	44559.7923	44595.42376	44597.42369	44597.18062	44600.78865	44598.19328	44599.66716	44583.23789	44579.79422	44579.79422	45112.528298856916
44710.04938	44750.16467	44749.615	44753.56793	44750.44229	44751.08644	44736.45864	44728.28555	44729.02009	44727.60227	44557.99755	44597.42369	44597.18062	44600.78865	44598.19328	44599.66716	44583.23789	44579.79422	44579.79422	44579.79422	44989.940720177765
44708.27079	44749.615	44753.56793	44750.44229	44751.08644	44736.45864	44728.28555	44729.02009	44727.60227	44724.61154	44555.84535	44597.18062	44600.78865	44598.19328	44599.66716	44583.23789	44579.79422	44579.79422	44579.79422	44579.79422	45127.22927723025
44709.43345	44753.56793	44750.44229	44751.08644	44736.45864	44728.28555	44729.02009	44727.60227	44724.61154	44723.23411	44557.55967	44600.78865	44598.19328	44599.66716	44583.23789	44579.79422	44579.79422	44579.79422	44579.79422	44571.09832	44771.235242613606
44708.32247	44750.44229	44751.08644	44736.45864	44728.28555	44729.02009	44727.60227	44724.61154	44723.23411	44722.02991	44556.55771	44598.19328	44599.66716	44583.23789	44579.79422	44579.79422	44579.79422	44579.79422	44571.09832	44569.9816	45088.31576946008
44707.80486	44751.08644	44736.45864	44728.28555	44729.02009	44727.60227	44724.61154	44723.23411	44722.02991	44721.77003	44556.33127	44599.66716	44583.23789	44579.79422	44579.79422	44579.79422	44579.79422	44571.09832	44569.9816	44569.96943	45153.20045967502
44707.48316	44736.45864	44728.28555	44729.02009	44727.60227	44724.61154	44723.23411	44722.02991	44721.77003	44720.61284	44555.73067	44583.23789	44579.79422	44579.79422	44579.79422	44579.79422	44571.09832	44569.9816	44569.96943	44557.8351	44902.716931735544
44707.29373	44728.28555	44729.02009	44727.60227	44724.61154	44723.23411	44722.02991	44721.77003	44720.61284	44710.43394	44555.42937	44579.79422	44579.79422	44579.79422	44579.79422	44571.09832	44569.9816	44569.96943	44557.8351	44557.80427	44843.470946306996
44706.54426	44729.02009	44727.60227	44724.61154	44723.23411	44722.02991	44721.77003	44720.61284	44710.43394	44710.8237	44555.32042	44579.79422	44579.79422	44579.79422	44571.09832	44569.9816	44569.96943	44557.8351	44557.80427	44558.41432	44904.515517227366
44703.38268	44727.60227	44724.61154	44723.23411	44722.02991	44721.77003	44720.61284	44710.43394	44710.8237	44711.84589	44551.62377	44579.79422	44579.79422	44571.09832	44569.9816	44569.96943	44557.8351	44557.80427	44558.41432	44560.23891	44919.036728387655
44703.73034	44724.61154	44723.23411	44722.02991	44721.77003	44720.61284	44710.43394	44710.8237	44711.84589	44710.80569	44552.33971	44579.79422	44571.09832	44569.9816	44569.96943	44557.8351	44557.80427	44558.41432	44560.23891	44558.71169	44868.85574003374
44704.22401	44723.23411	44722.02991	44721.77003	44720.61284	44710.43394	44710.8237	44711.84589	44710.80569	44712.6237	44552.83621	44571.09832	44569.9816	44569.96943	44557.8351	44557.80427	44558.41432	44560.23891	44558.71169	44561.17926	44828.78072442646
